wechat_id,trade_id,大单号,name,direction,trade_type,trade_purpose,trade_time,amount_fen,balance_fen,user_bank_card,用户侧网银联单号,网联/银联,third_party_account,counterparty_id,counterparty,counterparty_bank_card,counterparty_bank_name,对手侧网银联单号,基金公司信息,间联/非间联交易,counterparty_receive_time,counterparty_receive_amount_fen,remark,remark2,id_card_from_path,account_from_path,source_file,source_sheet,source_row
,,,,出,余额支付,消费,2025-01-06 15:22:44,,,,,,,,中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1399
,,,,出,余额支付,消费,2024-04-07 14:25:39,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1400
,,,,出,余额支付,消费,2024-06-06 00:22:34,,,,,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1401
,,,,出,余额支付,消费,2023-09-03 20:05:13,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1402
,,,,出,快捷支付,消费,2024-09-06 19:45:01,,,6212260200128570368,2024090689165350048854423109632,,,,中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1403
,,,,出,余额支付,消费,2024-03-24 21:11:11,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1404
,,,,出,余额支付,消费,2023-07-15 14:30:4,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1405
,,,,出,余额支付,消费,2024-04-19 16:46:5,,,,,,,,中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1406
,,,,出,快捷支付,消费,2023-05-15 01:54:32,,,6212260200128570368,2023051589810510004803803807744,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1407
,,,,出,快捷支付,消费,2023-05-15 12:26:02,,,6212260200128570368,515340132620721,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1408
,,,,出,快捷支付,消费,2023-05-15 12:52:56,,,6212260200128570368,515340133591035,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1409
,,,,出,快捷支付,消费,2023-06-07 21:16:07,,,6212260200128570368,607441373697361,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1410
,,,,出,余额支付,消费,2023-05-19 22:01:13,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1411
,,,,出,余额支付,消费,2022-09-01 15:07:38,,,,,,,财付通支付科技有限公司,财付通支付科技有限公司,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1412
,,,,出,快捷支付,消费,2022-10-02 15:56:3,,,6212260200128570368,2022100289790950003703640227840,,,财付通支付科技有限公司,财付通支付科技有限公司,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1413
,,,,出,快捷支付,消费,2023-01-01 12:48:22,,,6212260200128570368,2023010189780010035186744950784,,,财付通支付科技有限公司,财付通支付科技有限公司,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1414
,,,,出,余额支付,消费,2025-01-05 08:58:28,,,,,,,财付通支付科技有限公司,财付通支付科技有限公司,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1415
,,,,出,余额支付,消费,2023-03-29 20:01:39,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1416
,,,,入,快捷支付,转账,2023-05-20 10:54:55,,,,,网联,,,,6214661147506660,建设银行,2023052077900270051400976695296,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1417
,,,,出,快捷支付,消费,2023-05-15 13:06:24,,,6212260200128570368,2023051589810520137902965391360,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1418
,,,,出,快捷支付,消费,2023-05-15 17:04:57,,,6212260200128570368,515340141809485,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1419
,,,,入,余额支付,转账,2024-01-09 02:38:48,,,,,,,,,,,,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1420
,,,,入,余额支付,转账,2024-01-10 14:24:27,,,,,,,,,,,,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1421
,,,,入,余额支付,转账,2024-01-10 14:24:4,,,,,,,,,,,,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1422
,,,,入,余额支付,转账,2024-01-09 02:38:28,,,,,,,,,,,,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1423
,,,,出,快捷支付,消费,2023-05-15 16:31:14,,,6212260200128570368,515340140480994,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1424
,,,,出,快捷支付,消费,2024-10-01 13:47:39,,,6212260200128570368,2024100189165010138333056073728,,,,中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1425
,,,,出,快捷支付,消费,2023-06-11 22:00:19,,,6212260200128570368,2023061134730070043518249730048,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1426
,,,,出,快捷支付,消费,2024-07-28 06:06:06,,,6212260200128570368,2024072889235270023098002309120,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1427
,,,,出,快捷支付,消费,2023-11-06 12:44:08,,,6212260200128570368,2023110689815389905623992762368,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1428
,,,,出,余额支付,消费,2025-06-25 10:31:03,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1429
,,,,出,余额支付,消费,2025-08-18 11:28:44,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1430
,,,,出,余额支付,消费,2025-09-24 18:59:53,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1431
,,,,出,余额支付,消费,2024-07-08 18:16:4,,,,,,,财付通支付科技有限公司,财付通支付科技有限公司,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1432
jerry123,,,李四,出,余额支付,消费,2021-12-19 16:19:47,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1433
,,,,出,余额支付,消费,2022-01-05 12:32:26,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1434
,,,,出,余额支付,消费,2022-01-07 12:45:03,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1435
,,,,出,余额支付,消费,2022-02-16 12:13:01,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1436
,,,,出,余额支付,消费,2022-03-05 11:22:33,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1437
,,,,出,余额支付,消费,2022-03-06 12:32:24,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1438
,,,,出,余额支付,消费,2022-03-16 12:55:58,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1439
,,,,出,快捷支付,消费,2023-10-12 18:50:24,,,6212260200128570368,2023101289845820087868579643392,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1440
,,,,出,余额支付,消费,2024-12-15 17:09,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1441
,,,,出,余额支付,消费,2023-09-03 20:13,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1442
,,,,出,余额支付,消费,2023-09-09 18:44:03,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1443
,,,,出,余额支付,消费,2024-06-22 13:32:26,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1444
,,,,出,快捷支付,消费,2023-11-08 11:33:21,,,6212260200128570368,2023110834705599908079263023104,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1445
,,,,出,余额支付,消费,2024-07-09 07:15:36,,,,,,,中国银联股份有限公司(rtrt9979333rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1446
,,,,出,快捷支付,消费,2024-06-26 05:27:12,,,6212260200128570368,2024062689775379904893301030912,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1447
,,,,出,余额支付,消费,2024-05-05 10:07:45,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1448
,,,,出,快捷支付,消费,2022-01-23 21:42:48,,,6212260200128570368,123325114040981,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1449
,,,,出,余额支付,消费,2024-04-21 12:21:24,,,,,,,财付通支付科技有限公司,财付通支付科技有限公司,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1450
,,,,出,余额支付,消费,2022-07-17 11:08:49,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1451
,,,,出,余额支付,消费,2022-07-17 11:23:17,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1452
,,,,出,余额支付,消费,2023-09-10 14:24:54,,,,,,"{""fcapital_type"":""10"",""fextend_uin"":"""",""fextend_name"":"""",""fextend_short_name"":"""",""fextend_agent_spid"":""1482788892"",""fextend_agent_name"":""中国建设银行股份有限公司深圳市分行""}",,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1453
,,,,出,余额支付,消费,2022-01-21 21:07:59,,,,,,,,中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1454
,,,,出,余额支付,消费,2022-05-11 07:50:39,,,,,,,,中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1455
jerry123,,,李四,出,余额支付,消费,2021-11-28 11:29:42,,,,,,,,中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1456
,,,,出,快捷支付,消费,2023-07-29 15:03:17,,,6212260200128570368,2023072989785080054943506759680,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1457
,,,,出,余额支付,消费,2023-11-04 17:29:13,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1458
,,,,出,余额支付,消费,2023-10-20 13:14:59,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1459
,,,,出,快捷支付,消费,2023-07-26 13:07:41,,,6212260200128570368,726342636202478,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1460
,,,,出,快捷支付,消费,2023-07-30 12:12:57,,,6212260200128570368,2023073034715699978667345051648,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1461
,,,,出,余额支付,消费,2023-10-20 12:01:26,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1462
,,,,出,余额支付,消费,2023-10-26 10:13:27,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1463
,,,,出,余额支付,消费,2024-01-18 07:56:37,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1464
,,,,出,余额支付,消费,2024-01-27 17:18:09,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1465
,,,,出,余额支付,消费,2024-02-18 10:51:23,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1466
,,,,出,余额支付,消费,2024-05-17 07:28:37,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1467
,,,,出,余额支付,消费,2024-05-17 07:12:54,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1468
,,,,出,快捷支付,消费,2023-05-04 07:21:56,,,6212260200128570368,2023050489700729888895150325760,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1469
,,,,出,快捷支付,消费,2023-07-26 12:51:48,,,6212260200128570368,2023072634735629960816730570752,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1470
,,,,出,快捷支付,消费,2023-07-30 11:54:56,,,6212260200128570368,2023073089825099919420148416512,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1471
,,,,出,余额支付,消费,2023-10-20 11:46:53,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1472
,,,,出,余额支付,消费,2024-06-04 06:39,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1473
,,,,出,余额支付,消费,2023-10-20 12:31:37,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1474
,,,,出,余额支付,消费,2024-01-18 07:40:07,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1475
,,,,出,余额支付,消费,2024-02-18 10:35:15,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1476
,,,,出,余额支付,消费,2023-10-26 09:55:55,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1477
,,,,出,快捷支付,消费,2023-10-09 13:15:07,,,6212260200128570368,1009345262312950,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1478
,,,,出,余额支付,消费,2021-12-26 15:48:19,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1479
,,,,出,快捷支付,消费,2022-02-24 16:19:11,,,6212260200128570368,2022022489160709989038662090752,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1480
,,,,出,快捷支付,消费,2023-01-09 18:32:5,,,6212260200128570368,2023010989790169863099317747712,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1481
,,,,出,余额支付,消费,2023-02-07 19:46:1,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1482
,,,,出,余额支付,消费,2023-02-14 15:45:49,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1483
,,,,出,快捷支付,消费,2023-03-04 11:38:44,,,6212260200128570368,2023030489760139970624519929856,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1484
,,,,出,余额支付,消费,2023-03-28 19:27:35,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1485
,,,,出,余额支付,消费,2023-04-08 09:54:18,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1486
,,,,出,余额支付,消费,2023-04-12 18:43:48,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1487
,,,,出,余额支付,消费,2023-04-14 13:31:31,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1488
,,,,出,余额支付,消费,2023-04-20 15:48:5,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1489
,,,,出,余额支付,消费,2023-04-26 15:06:17,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1490
,,,,出,快捷支付,消费,2023-04-27 16:23:49,,,6212260200128570368,2023042789750170057661145415680,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1491
,,,,出,快捷支付,消费,2023-05-07 22:35:39,,,6212260200128570368,2023050789810379974736361816064,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,1492
